cod_escuela,cod_plan,cod_asignatura,nombre_Curso,val_calific_final
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,11
1,2018,20118043,CONTABILIDAD GENERAL,12
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,11
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,12
1,2018,20118043,CONTABILIDAD GENERAL,11
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,4
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,11
1,2018,20118043,CONTABILIDAD GENERAL,7
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,12
1,2018,20118043,CONTABILIDAD GENERAL,7
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,19
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,18
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,12
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,0
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,0
1,2018,20118043,CONTABILIDAD GENERAL,13
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,11
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,17
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,11
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,16
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118043,CONTABILIDAD GENERAL,14
1,2018,20118043,CONTABILIDAD GENERAL,15
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,8
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,3
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,0
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,16
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,9
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,16
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,10
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,15
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,11
1,2018,20118044,PROCESOS DE NEGOCIOS,12
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,13
1,2018,20118044,PROCESOS DE NEGOCIOS,14
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,7
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,14
1,2018,20118045,METODOS NUMERICOS,15
1,2018,20118045,METODOS NUMERICOS,15
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,14
1,2018,20118045,METODOS NUMERICOS,15
1,2018,20118045,METODOS NUMERICOS,14
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,10
1,2018,20118045,METODOS NUMERICOS,14
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,7
1,2018,20118045,METODOS NUMERICOS,3
1,2018,20118045,METODOS NUMERICOS,14
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,5
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,14
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,7
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,13
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,12
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,20
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,19
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,18
1,2018,20118045,METODOS NUMERICOS,17
1,2018,20118045,METODOS NUMERICOS,19
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118045,METODOS NUMERICOS,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,6
1,2018,20118046,PROBABILIDADES Y MUESTERO,9
1,2018,20118046,PROBABILIDADES Y MUESTERO,4
1,2018,20118046,PROBABILIDADES Y MUESTERO,9
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,4
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,9
1,2018,20118046,PROBABILIDADES Y MUESTERO,5
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,9
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,3
1,2018,20118046,PROBABILIDADES Y MUESTERO,7
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,7
1,2018,20118046,PROBABILIDADES Y MUESTERO,7
1,2018,20118046,PROBABILIDADES Y MUESTERO,10
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,5
1,2018,20118046,PROBABILIDADES Y MUESTERO,17
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,10
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,4
1,2018,20118046,PROBABILIDADES Y MUESTERO,9
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,0
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,0
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,15
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,6
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,14
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,16
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,13
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,12
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118046,PROBABILIDADES Y MUESTERO,11
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,12
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,18
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,11
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,2
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,0
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,17
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,18
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,18
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,18
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,12
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,17
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,3
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,11
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,0
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,3
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,2
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,0
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,12
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,3
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,16
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,3
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,15
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,13
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
1,2018,20118047,FISICA ELECTRONICA Y SISTEMAS DIGITALES,14
